Customer ID,L,R,F,M,S,cluster,score,tier,risk_flag,stability_score
15856,370.0,0.0,26.0,17832.77,0.4735294117647058,0.0,463652.02,Platinum,Low Risk,0.4735294117647058
15857,0.0,65.0,1.0,273.48,0.3302949061662198,1.0,273.48,Bronze,Low Risk,0.2727368125983799
15858,362.0,2.0,9.0,2521.52,0.4213846396467434,0.0,22693.68,Platinum,Low Risk,0.4191252045816134
15859,0.0,67.0,1.0,438.46,0.3281501340482574,1.0,438.46,Silver,Low Risk,0.2692062761897232
15860,364.0,3.0,10.0,1528.0,0.4232534300583505,0.0,15280.0,Platinum,Low Risk,0.4198492469747713
15861,224.0,91.0,4.0,1236.43,0.3112363980444725,1.0,4945.72,Gold,High Risk,0.2353047298888505
15862,348.0,8.0,10.0,2095.41,0.4178914997634443,0.0,20954.1,Platinum,Low Risk,0.4089286793931828
15863,105.0,252.0,3.0,289.86,0.1356410660779057,1.0,869.58,Silver,High Risk,0.0440015254569077
15864,0.0,16.0,1.0,244.44,0.3828418230563002,1.0,244.44,Bronze,Low Risk,0.3664196537026787
15865,290.0,48.0,2.0,1353.79,0.351466645639489,1.0,2707.58,Gold,Low Risk,0.3062376939218068
15867,355.0,4.0,17.0,5251.31,0.4427692792934868,0.0,89272.27,Platinum,Low Risk,0.4380210832688918
15868,0.0,218.0,1.0,94.53,0.1662198391420911,1.0,94.53,Bronze,High Risk,0.0690725873110566
15869,0.0,261.0,1.0,174.02,0.1201072386058981,1.0,174.02,Bronze,High Risk,0.0360643719138353
15870,49.0,31.0,3.0,508.52,0.3726383851127582,1.0,1525.56,Silver,Low Risk,0.3416684388969525
15871,0.0,72.0,1.0,33.099999999999994,0.3227882037533512,1.0,33.099999999999994,Bronze,Low Risk,0.2604805612057874
15872,171.0,13.0,2.0,434.75,0.3890001577038322,1.0,869.5,Silver,Low Risk,0.3754425114567817
15873,1.0,134.0,4.0,313.92,0.2651237975082794,1.0,1255.68,Silver,High Risk,0.1698782509503452
15874,313.0,22.0,14.0,6878.88,0.4146428008200599,0.0,96304.32,Platinum,Low Risk,0.3901866570719598
15875,0.0,281.0,1.0,111.72,0.0986595174262734,1.0,111.72,Bronze,High Risk,0.0243342509469628
15876,39.0,44.0,2.0,1449.14,0.355756189875414,1.0,2898.28,Gold,Low Risk,0.3137903122493598
15878,171.0,196.0,2.0,330.77,0.1927535089102665,1.0,661.54,Silver,High Risk,0.0914674827804749
15879,317.0,39.0,4.0,1157.3,0.3670004731114967,1.0,4629.2,Gold,Low Risk,0.3286277694885788
15880,0.0,4.0,1.0,343.28,0.3957104557640751,1.0,343.28,Silver,Low Risk,0.39146691200253
15882,360.0,3.0,6.0,979.62,0.4114887241759975,1.0,5877.72,Gold,Low Risk,0.4081791633917401
15884,303.0,67.0,2.0,249.7,0.3310913105188456,1.0,499.4,Silver,Low Risk,0.271619144822431
15885,303.0,18.0,12.0,1572.47,0.4130499921148084,0.0,18869.64,Platinum,Low Risk,0.3931172847205281
15886,181.0,51.0,3.0,871.78,0.3511906639331336,1.0,2615.34,Gold,Low Risk,0.303172637497236
15887,148.0,41.0,3.0,1027.15,0.3619145245229459,1.0,3081.4500000000003,Gold,Low Risk,0.32213303523222
15888,125.0,35.0,2.0,260.85,0.365407664406245,1.0,521.7,Silver,Low Risk,0.3311200819552569
15889,360.0,4.0,7.0,1359.41,0.4133575145876045,1.0,9515.87,Gold,Low Risk,0.4089247262274157
15890,210.0,29.0,5.0,535.65,0.3806655101718972,1.0,2678.25,Gold,Low Risk,0.3510695321692564
15892,0.0,304.0,1.0,128.2,0.0739946380697051,1.0,128.2,Bronze,High Risk,0.0136880161576666
15893,0.0,116.0,1.0,305.28000000000003,0.275603217158177,1.0,305.28000000000003,Silver,High Risk,0.1898928332698431
15894,0.0,4.0,1.0,156.74,0.3957104557640751,1.0,156.74,Bronze,Low Risk,0.39146691200253
15898,360.0,2.0,22.0,4207.43,0.4596199337643905,0.0,92563.46,Platinum,Low Risk,0.4571554837173964
15899,0.0,3.0,1.0,56.25,0.3967828418230563,1.0,56.25,Bronze,Low Risk,0.3935915589129513
15900,148.0,48.0,3.0,549.29,0.3544078221100772,1.0,1647.87,Silver,Low Risk,0.3088003811951075
15901,92.0,86.0,4.0,339.34,0.3165983283393787,1.0,1357.36,Silver,Low Risk,0.2436024671136774
15902,0.0,15.0,1.0,145.01,0.3839142091152815,1.0,145.01,Bronze,Low Risk,0.3684752999015302
15903,316.0,13.0,5.0,3813.08,0.3978236871155969,0.0,19065.4,Platinum,Low Risk,0.3839585183957503
15905,0.0,178.0,1.0,114.69,0.2091152815013405,1.0,114.69,Bronze,High Risk,0.1093230023934622
15906,76.0,9.0,3.0,987.95,0.3962308784103454,1.0,2963.8500000000004,Gold,Low Risk,0.3866703478320796
15908,21.0,125.0,2.0,764.57,0.268892919097934,1.0,1529.14,Silver,High Risk,0.1787813510356236
15910,287.0,35.0,7.0,1449.62,0.3801135467591862,1.0,10147.34,Gold,Low Risk,0.3444460557764207
15911,106.0,258.0,8.0,1702.34,0.1439126320769594,1.0,13618.72,Platinum,High Risk,0.0443698463508051
15912,293.0,71.0,7.0,810.08,0.3415076486358618,0.0,5670.56,Gold,Low Risk,0.2765021712815825
15913,0.0,169.0,1.0,6.300000000000001,0.2187667560321715,1.0,6.300000000000001,Bronze,High Risk,0.1196472338620991
15914,0.0,13.0,2.0,205.99,0.3890001577038322,1.0,411.98,Silver,Low Risk,0.3754425114567817
15915,0.0,36.0,1.0,429.21,0.3613941018766756,1.0,429.21,Silver,Low Risk,0.3265142421781224
15916,362.0,1.0,7.0,1899.08,0.4165746727645482,1.0,13293.56,Platinum,Low Risk,0.4154578505855547
15917,131.0,241.0,4.0,437.53,0.1503784891972875,1.0,1750.12,Gold,High Risk,0.0532170524773242
15918,0.0,266.0,1.0,248.65,0.1147453083109919,1.0,248.65,Bronze,High Risk,0.0329162144484614
15919,0.0,3.0,1.0,270.72,0.3967828418230563,1.0,270.72,Bronze,Low Risk,0.3935915589129513
15920,301.0,59.0,5.0,404.14,0.3484939284024602,1.0,2020.7,Gold,Low Risk,0.2933702239098458
15921,243.0,31.0,3.0,466.08,0.3726383851127582,1.0,1398.24,Silver,Low Risk,0.3416684388969525
15922,0.0,8.0,1.0,369.5,0.3914209115281502,1.0,369.5,Silver,Low Risk,0.3830258249538198
15923,0.0,7.0,1.0,127.08,0.3924932975871313,1.0,127.08,Bronze,Low Risk,0.3851274716270511
15924,0.0,366.0,1.0,102.82,0.0075067024128686,1.0,102.82,Bronze,High Risk,0.0001408764527884
15926,0.0,177.0,1.0,134.44,0.2101876675603217,1.0,134.44,Bronze,High Risk,0.1104471389861208
15927,0.0,282.0,1.0,123.39,0.0975871313672922,1.0,123.39,Bronze,High Risk,0.0238081205212428
15928,0.0,291.0,1.0,293.53,0.0879356568364611,1.0,293.53,Bronze,High Risk,0.0193316993581496
15929,0.0,279.0,1.0,594.0,0.1008042895442359,1.0,594.0,Silver,High Risk,0.0254037619762953
15931,0.0,63.0,1.0,239.9,0.3324396782841823,1.0,239.9,Bronze,Low Risk,0.2762903492442266
15934,11.0,52.0,2.0,2190.66,0.3471771014035641,1.0,4381.32,Gold,Low Risk,0.2987770765430136
15936,88.0,14.0,2.0,282.79,0.387927771644851,1.0,565.58,Silver,Low Risk,0.3733674799477252
15938,100.0,91.0,4.0,330.23,0.3112363980444725,1.0,1320.92,Silver,High Risk,0.2353047298888505
15939,0.0,9.0,1.0,2945.38,0.3903485254691689,0.0,2945.38,Gold,Low Risk,0.380929928339886
15941,0.0,272.0,1.0,405.0,0.1083109919571045,1.0,405.0,Silver,High Risk,0.0293281774468299
15943,28.0,284.0,2.0,271.29,0.0983835357199179,1.0,542.58,Silver,High Risk,0.0234748919009991
15944,332.0,28.0,3.0,1839.14,0.3758555432897019,1.0,5517.42,Gold,Low Risk,0.3476411861526733
15945,372.0,0.0,4.0,646.27,0.4088235294117647,1.0,2585.08,Gold,Low Risk,0.4088235294117647
15946,131.0,137.0,3.0,2304.18,0.2589654628607475,1.0,6912.539999999999,Gold,High Risk,0.1638494617563979
15948,0.0,59.0,1.0,553.85,0.3367292225201073,1.0,553.85,Silver,Low Risk,0.2834664232474898
15950,307.0,10.0,6.0,5415.2,0.4039820217631288,0.0,32491.2,Platinum,Low Risk,0.393151404557683
15951,0.0,16.0,1.0,304.95,0.3828418230563002,1.0,304.95,Silver,Low Risk,0.3664196537026787
15953,367.0,4.0,11.0,2010.17,0.4251222204699574,0.0,22111.870000000003,Platinum,Low Risk,0.4205632690440061
15954,0.0,224.0,1.0,190.75,0.1597855227882038,1.0,190.75,Bronze,High Risk,0.0638285332317489
15955,281.0,7.0,9.0,4242.1,0.4160227093518372,0.0,38178.9,Platinum,Low Risk,0.4082153126615883
15956,175.0,186.0,2.0,617.6,0.2034773695000788,1.0,1235.2,Silver,High Risk,0.1020114426180019
15957,0.0,55.0,2.0,501.21,0.3439599432266204,1.0,1002.42,Silver,Low Risk,0.2932419891315423
15958,147.0,38.0,3.0,388.64,0.3651316826998896,1.0,1165.92,Silver,Low Risk,0.3279332807090162
15959,0.0,317.0,3.0,579.49,0.0659359722441255,1.0,1738.47,Gold,High Risk,0.0098992344387963
15960,61.0,9.0,4.0,410.95,0.3991720548809336,1.0,1643.8,Silver,Low Risk,0.3895405575781764
15961,0.0,14.0,1.0,451.29,0.3849865951742627,1.0,451.29,Silver,Low Risk,0.3705366961596791
15962,0.0,84.0,1.0,295.83,0.3099195710455764,1.0,295.83,Silver,Low Risk,0.2401253512926851
15964,0.0,298.0,1.0,272.96000000000004,0.0804289544235925,1.0,272.96000000000004,Bronze,High Risk,0.0161720417741808
15965,369.0,2.0,10.0,2167.45,0.4243258161173316,0.0,21674.5,Platinum,Low Risk,0.4220506106689813
15966,0.0,85.0,1.0,426.53,0.3088471849865952,1.0,426.53,Silver,Low Risk,0.2384664591853603
15967,359.0,14.0,10.0,2622.77,0.4114571834095569,0.0,26227.7,Platinum,Low Risk,0.3960137502520936
15968,0.0,23.0,1.0,418.05,0.3753351206434316,1.0,418.05,Silver,Low Risk,0.3521911319710484
15969,96.0,60.0,2.0,460.95,0.3385980129317142,1.0,921.9,Silver,Low Risk,0.2841318446317065
15970,0.0,233.0,1.0,703.22,0.1501340482573726,1.0,703.22,Silver,High Risk,0.0563505811153677
15971,346.0,20.0,6.0,1702.98,0.3932581611733165,1.0,10217.88,Gold,Low Risk,0.3721719326921735
15972,143.0,91.0,5.0,1810.27,0.3141775745150608,1.0,9051.35,Gold,High Risk,0.2375283539229146
15973,62.0,1.0,3.0,680.62,0.4048099668821952,1.0,2041.86,Gold,Low Risk,0.4037246854696424
15976,140.0,45.0,4.0,1315.7,0.3605661567576093,1.0,5262.8,Gold,Low Risk,0.3170662182747878
15978,211.0,67.0,2.0,2180.64,0.3310913105188456,0.0,4361.28,Gold,Low Risk,0.271619144822431
15979,0.0,237.0,1.0,329.22,0.1458445040214477,1.0,329.22,Silver,High Risk,0.0531765483831551
15980,65.0,125.0,4.0,4194.82,0.2747752720391105,0.0,16779.28,Platinum,High Risk,0.1826924060742611
15981,218.0,36.0,13.0,5954.29,0.3966882195237344,0.0,77405.77,Platinum,Low Risk,0.3584019570495938
15982,0.0,240.0,1.0,324.51,0.142627345844504,1.0,324.51,Silver,High Risk,0.0508563994566193
15983,367.0,0.0,6.0,2483.8,0.4147058823529412,1.0,14902.8,Platinum,Low Risk,0.4147058823529412
15984,369.0,3.0,21.0,5921.65,0.455606371234821,0.0,124354.65,Platinum,Low Risk,0.4519419768281066
15985,124.0,71.0,5.0,1572.86,0.3356252956946854,1.0,7864.299999999999,Gold,Low Risk,0.2717395155490482
15986,0.0,16.0,1.0,186.3,0.3828418230563002,1.0,186.3,Bronze,Low Risk,0.3664196537026787
15987,10.0,3.0,2.0,230.85,0.3997240182936445,1.0,461.7,Silver,Low Risk,0.396509079808709
15988,105.0,186.0,2.0,612.0600000000001,0.2034773695000788,1.0,1224.12,Silver,High Risk,0.1020114426180019
15989,361.0,10.0,2.0,372.51,0.3922173158807759,0.0,745.02,Silver,Low Risk,0.3817021063397363
15990,155.0,129.0,5.0,1217.94,0.2734269042737738,1.0,6089.700000000001,Gold,High Risk,0.1788637121790906
15991,0.0,169.0,1.0,150.55,0.2187667560321715,1.0,150.55,Bronze,High Risk,0.1196472338620991
15992,57.0,31.0,2.0,854.61,0.36969720864217,1.0,1709.22,Gold,Low Risk,0.3389717033662792
15994,224.0,46.0,2.0,775.11,0.3536114177574515,1.0,1550.22,Silver,Low Risk,0.3100025029669883
15995,0.0,49.0,1.0,696.19,0.3474530831099196,1.0,696.19,Silver,Low Risk,0.3018091124064717
15996,31.0,1.0,2.0,626.22,0.401868790411607,1.0,1252.44,Silver,Low Risk,0.4007913941906643
15998,345.0,28.0,11.0,5218.37,0.3993849550544078,0.0,57402.07,Platinum,Low Risk,0.3694043149967042
15999,0.0,370.0,1.0,20.4,0.0032171581769437,1.0,20.4,Bronze,High Risk,2.5875266838689293e-05
16001,0.0,16.0,1.0,583.39,0.3828418230563002,1.0,583.39,Silver,Low Risk,0.3664196537026787
16002,0.0,260.0,1.0,169.21,0.1211796246648793,1.0,169.21,Bronze,High Risk,0.0367112535848025
16003,354.0,16.0,5.0,2878.46,0.3946065289386532,0.0,14392.3,Platinum,Low Risk,0.3776797073219817
16004,208.0,109.0,5.0,2146.39,0.2948746254533985,1.0,10731.95,Gold,High Risk,0.2087048287391346
16005,74.0,10.0,6.0,1820.83,0.4039820217631288,1.0,10924.98,Gold,Low Risk,0.393151404557683
16006,0.0,22.0,1.0,245.77,0.3764075067024128,1.0,245.77,Bronze,Low Risk,0.3542065277548173
16007,159.0,18.0,3.0,1373.2,0.3865794038795143,1.0,4119.6,Gold,Low Risk,0.3679240975260792
16008,248.0,17.0,12.0,4905.35,0.4141223781737896,0.0,58864.2,Platinum,Low Risk,0.3952481679084962
16010,35.0,11.0,8.0,1316.56,0.408791988645324,0.0,10532.48,Gold,Low Risk,0.3967364608300464
16011,372.0,1.0,14.0,2517.75,0.4371629080586658,0.0,35248.5,Platinum,Low Risk,0.4359908895384013
16012,128.0,36.0,2.0,1574.5,0.3643352783472638,1.0,3149.0,Gold,Low Risk,0.3291715517507451
16013,360.0,6.0,39.0,20315.84,0.5053303895284655,0.0,792317.76,Platinum,Low Risk,0.4972017505548173
16014,269.0,43.0,2.0,467.89,0.3568285759343952,1.0,935.78,Silver,Low Risk,0.3156928419794917
16016,35.0,1.0,4.0,1025.18,0.4077511433527835,1.0,4100.72,Gold,Low Risk,0.4066579767486205
16017,286.0,52.0,4.0,1341.95,0.3530594543447406,1.0,5367.8,Gold,Low Risk,0.3038393695567339
16018,336.0,31.0,2.0,289.23,0.36969720864217,1.0,578.46,Silver,Low Risk,0.3389717033662792
16019,343.0,16.0,18.0,13679.61,0.4328418230563002,0.0,246232.98,Platinum,Low Risk,0.4142748815847162
16021,149.0,30.0,2.0,532.25,0.3707695947011512,1.0,1064.5,Silver,Low Risk,0.3409489838672784
16024,0.0,46.0,2.0,232.96,0.3536114177574515,1.0,465.92,Silver,Low Risk,0.3100025029669883
16027,242.0,92.0,9.0,1113.74,0.3248698943384325,0.0,10023.66,Gold,High Risk,0.244741126834047
16028,0.0,230.0,1.0,82.2,0.1533512064343163,1.0,82.2,Bronze,High Risk,0.0587914812871507
16029,359.0,7.0,47.0,41184.3,0.5277874152341901,0.0,1935662.1,Platinum,Low Risk,0.5178825575756396
16032,67.0,91.0,6.0,1970.45,0.317118750985649,1.0,11822.7,Gold,High Risk,0.2397519779569786
16033,115.0,4.0,8.0,2019.73,0.4162986910581927,0.0,16157.84,Platinum,Low Risk,0.4118343619315633
16034,14.0,29.0,3.0,491.02,0.3747831572307207,1.0,1473.06,Silver,Low Risk,0.3456445203414689
16035,0.0,195.0,1.0,217.73,0.1908847184986595,1.0,217.73,Bronze,High Risk,0.0910924393907812
16036,196.0,59.0,2.0,1797.92,0.3396703989906955,1.0,3595.84,Gold,Low Risk,0.2859423734130788
16037,103.0,179.0,2.0,654.32,0.2109840719129475,1.0,1308.64,Silver,High Risk,0.1097343430324713
16039,204.0,58.0,2.0,456.4,0.3407427850496767,1.0,912.8,Silver,Low Risk,0.2877586522537484
16040,179.0,65.0,4.0,1103.35,0.3391184355779846,1.0,4413.4,Gold,Low Risk,0.2800227296461642
16042,74.0,14.0,3.0,1067.85,0.3908689481154392,1.0,3203.55,Gold,Low Risk,0.3761982637357712
16043,102.0,14.0,4.0,1082.6,0.3938101245860275,1.0,4330.4,Gold,Low Risk,0.3790290475238173
16044,0.0,70.0,1.0,340.84000000000003,0.3249329758713137,1.0,340.84000000000003,Silver,Low Risk,0.2639535970214693
16045,81.0,51.0,4.0,2094.23,0.3541318404037218,1.0,8376.92,Gold,Low Risk,0.3057116691957062
16046,0.0,197.0,1.0,235.78,0.188739946380697,1.0,235.78,Bronze,High Risk,0.0890569183994709
16047,0.0,317.0,1.0,107.14,0.060053619302949,1.0,107.14,Bronze,High Risk,0.0090160929784588
16048,176.0,8.0,4.0,818.7900000000001,0.4002444409399149,1.0,3275.1600000000003,Gold,Low Risk,0.3916601097669409
16049,141.0,10.0,3.0,787.89,0.3951584923513641,1.0,2363.67,Gold,Low Risk,0.3845644308942229
16050,17.0,18.0,2.0,162.8,0.383638227408926,1.0,325.6,Silver,Low Risk,0.3651248545044738
16051,0.0,316.0,1.0,188.44,0.0611260053619302,1.0,188.44,Bronze,High Risk,0.0093409713287668
16053,197.0,48.0,4.0,2122.89,0.3573489985806655,1.0,8491.56,Gold,Low Risk,0.3113630684684083
16054,198.0,53.0,3.0,1327.98,0.3490458918151711,1.0,3983.94,Gold,Low Risk,0.299449558661809
16057,181.0,154.0,3.0,1591.73,0.2407348998580665,1.0,4775.1900000000005,Gold,High Risk,0.1413430109086235
16058,0.0,41.0,1.0,62.7,0.3560321715817695,1.0,62.7,Bronze,Low Risk,0.3168972680030763
16059,201.0,2.0,7.0,1757.91,0.4155022867055669,1.0,12305.37,Platinum,Low Risk,0.4132743924068775
16060,93.0,35.0,3.0,541.95,0.3683488408768333,1.0,1625.85,Silver,Low Risk,0.3337852767194897
16061,0.0,66.0,1.0,89.65,0.3292225201072386,1.0,89.65,Bronze,Low Risk,0.2709686693644028
16062,157.0,14.0,4.0,1709.83,0.3938101245860275,1.0,6839.32,Gold,Low Risk,0.3790290475238173
16064,0.0,360.0,1.0,111.0,0.013941018766756,1.0,111.0,Bronze,High Risk,0.0004858800106376
16065,97.0,0.0,8.0,2010.53,0.4205882352941176,0.0,16084.24,Platinum,Low Risk,0.4205882352941176
16067,112.0,197.0,3.0,3395.29,0.1946222993218735,0.0,10185.87,Gold,High Risk,0.0918325058462459
16068,0.0,228.0,1.0,122.93,0.1554959785522788,1.0,122.93,Bronze,High Risk,0.0604474983648268
16069,0.0,52.0,1.0,457.7,0.3442359249329759,1.0,457.7,Silver,Low Risk,0.2962459300361535
16071,127.0,162.0,3.0,750.5600000000001,0.2321558113862167,1.0,2251.6800000000003,Gold,High Risk,0.1313267458511842
16072,121.0,63.0,3.0,3744.57,0.3383220312253587,0.0,11233.71,Gold,Low Risk,0.2811791680425233
16074,0.0,25.0,1.0,265.25,0.3731903485254692,1.0,265.25,Bronze,Low Risk,0.3481775905814028
16075,61.0,137.0,2.0,736.9300000000001,0.2560242863901593,1.0,1473.86,Silver,High Risk,0.161988556536401
16077,0.0,260.0,1.0,2300.4,0.1211796246648793,1.0,2300.4,Gold,High Risk,0.0367112535848025
16078,0.0,304.0,1.0,283.79,0.0739946380697051,1.0,283.79,Bronze,High Risk,0.0136880161576666
16080,64.0,20.0,2.0,385.4,0.3814934552909635,1.0,770.8,Silver,Low Risk,0.361038042138633
16081,307.0,1.0,4.0,1653.28,0.4077511433527835,1.0,6613.12,Gold,Low Risk,0.4066579767486205
16082,0.0,305.0,1.0,106.75,0.0729222520107238,1.0,106.75,Bronze,High Risk,0.0132941370957887
16083,6.0,17.0,2.0,1033.8,0.3847106134679072,1.0,2067.6,Gold,Low Risk,0.3671768857763404
16085,308.0,15.0,7.0,1362.02,0.4015612679388109,1.0,9534.14,Gold,Low Risk,0.3854126914801455
16086,370.0,2.0,6.0,1743.6,0.4125611102349787,1.0,10461.6,Gold,Low Risk,0.4103489863195096
16087,300.0,24.0,5.0,1739.92,0.3860274404668034,1.0,8699.6,Gold,Low Risk,0.3611892137343548
16088,15.0,210.0,2.0,1437.43,0.1777401040845292,1.0,2874.86,Gold,High Risk,0.0776719489699149
16089,122.0,21.0,2.0,271.44,0.3804210692319823,1.0,542.88,Silver,Low Risk,0.3590032610446589
16090,0.0,259.0,1.0,205.91,0.1222520107238605,1.0,205.91,Bronze,High Risk,0.0373638853150672
16092,74.0,139.0,3.0,770.08,0.256820690742785,1.0,2310.24,Gold,High Risk,0.1611153931201386
16094,227.0,10.0,7.0,2617.33,0.4069231982337171,1.0,18321.31,Platinum,Low Risk,0.3960137291121697
16095,0.0,91.0,1.0,447.05,0.3024128686327078,1.0,447.05,Silver,High Risk,0.2286338577866584
16096,228.0,51.0,3.0,1264.35,0.3511906639331336,1.0,3793.05,Gold,Low Risk,0.303172637497236
16098,351.0,8.0,8.0,2442.47,0.4120091468222678,1.0,19539.76,Platinum,Low Risk,0.4031724895177687
16099,229.0,52.0,4.0,841.3,0.3530594543447406,1.0,3365.2,Gold,Low Risk,0.3038393695567339
16100,0.0,97.0,1.0,582.64,0.2959785522788204,1.0,582.64,Silver,High Risk,0.219008258522666
16101,126.0,69.0,3.0,1938.46,0.3318877148714714,1.0,5815.38,Gold,Low Risk,0.2704929365172314
16103,311.0,24.0,16.0,4762.07,0.4183803816432739,0.0,76193.12,Platinum,Low Risk,0.3914604643257442
16104,314.0,53.0,8.0,2476.25,0.3637517741681123,1.0,19810.0,Platinum,Low Risk,0.3120658652380588
16105,165.0,73.0,4.0,2049.23,0.3305393471061347,1.0,8196.92,Gold,Low Risk,0.2658493408360333
16108,197.0,69.0,3.0,1393.42,0.3318877148714714,1.0,4180.26,Gold,Low Risk,0.2704929365172314
16109,0.0,333.0,1.0,327.6,0.0428954423592493,1.0,327.6,Silver,High Risk,0.0046000474379892
16110,0.0,157.0,1.0,481.79,0.2316353887399463,1.0,481.79,Silver,High Risk,0.1341373832917651
16111,0.0,63.0,1.0,562.48,0.3324396782841823,1.0,562.48,Silver,Low Risk,0.2762903492442266
16115,176.0,32.0,4.0,907.17,0.3745071755243652,1.0,3628.68,Gold,Low Risk,0.3423778736027038
16117,189.0,37.0,2.0,422.19,0.3632628922882826,1.0,844.38,Silver,Low Risk,0.3272287716055307
16118,0.0,287.0,1.0,4376.25,0.092225201072386,0.0,4376.25,Gold,High Risk,0.021263719282105
16119,329.0,29.0,6.0,1297.45,0.3836066866424854,1.0,7784.700000000001,Gold,Low Risk,0.35378203808315
16120,0.0,57.0,2.0,1747.77,0.3418151711086579,1.0,3495.54,Gold,Low Risk,0.2895806811537155
16121,175.0,25.0,3.0,609.98,0.3790727014666456,1.0,1829.94,Gold,Low Risk,0.3536656839420715
16122,58.0,1.0,3.0,316.92,0.4048099668821952,1.0,950.76,Silver,Low Risk,0.4037246854696424
16124,314.0,53.0,3.0,1523.49,0.3490458918151711,1.0,4570.47,Gold,Low Risk,0.299449558661809
16125,358.0,2.0,14.0,4298.3,0.4360905219996845,0.0,60176.2,Platinum,Low Risk,0.4337522350184529
16126,358.0,14.0,11.0,8359.03,0.4143983598801451,0.0,91949.33,Platinum,Low Risk,0.3988445340401396
16127,0.0,361.0,1.0,145.06,0.0128686327077748,1.0,145.06,Bronze,High Risk,0.000414004269419
16128,130.0,15.0,6.0,1920.83,0.3986200914682227,1.0,11524.98,Gold,Low Risk,0.3825897928837097
16129,100.0,42.0,3.0,1396.05,0.3608421384639647,1.0,4188.15,Gold,Low Risk,0.3202111201918828
16130,195.0,57.0,4.0,987.48,0.3476975240498344,1.0,3949.92,Gold,Low Risk,0.2945641222513342
16131,362.0,10.0,6.0,6450.88,0.4039820217631288,0.0,38705.28,Platinum,Low Risk,0.393151404557683
16132,83.0,179.0,2.0,664.1999999999999,0.2109840719129475,1.0,1328.4,Silver,High Risk,0.1097343430324713
16133,241.0,11.0,23.0,8403.22,0.4529096357041476,0.0,193274.06,Platinum,Low Risk,0.4395530512731941
16134,117.0,58.0,3.0,1527.25,0.3436839615202649,1.0,4581.75,Gold,Low Risk,0.2902424876109476
16135,0.0,218.0,1.0,301.9,0.1662198391420911,1.0,301.9,Silver,High Risk,0.0690725873110566
16136,0.0,298.0,1.0,237.42,0.0804289544235925,1.0,237.42,Bronze,High Risk,0.0161720417741808
16137,0.0,315.0,1.0,422.7,0.0621983914209115,1.0,422.7,Silver,High Risk,0.0096715997383722
16138,212.0,13.0,3.0,910.35,0.3919413341744204,1.0,2731.05,Gold,Low Risk,0.3782811804364379
16139,13.0,357.0,2.0,475.74,0.0200993534142879,1.0,951.48,Silver,High Risk,0.0008621706558407
16140,70.0,6.0,2.0,832.4200000000001,0.3965068601167008,1.0,1664.84,Silver,Low Risk,0.3901287336805072
16141,0.0,52.0,1.0,335.54,0.3442359249329759,1.0,335.54,Silver,Low Risk,0.2962459300361535
16143,360.0,4.0,7.0,2485.89,0.4133575145876045,1.0,17401.23,Platinum,Low Risk,0.4089247262274157
16145,196.0,23.0,8.0,3005.9500000000003,0.3959233559375493,0.0,24047.6,Platinum,Low Risk,0.3715098514159309
16146,0.0,83.0,1.0,212.25,0.3109919571045576,1.0,212.25,Bronze,Low Risk,0.2417899934593075
16147,272.0,35.0,4.0,2023.91,0.3712900173474215,1.0,8095.64,Gold,Low Risk,0.3364504714837225
16148,0.0,71.0,1.0,310.3,0.3238605898123324,1.0,310.3,Silver,Low Risk,0.2622142040839795
